Text	POS	Dep	Head
se	PRON	expl:comp	fera
fera	VERB	ROOT	fera
pas	ADV	advmod	fera
attendre	VERB	xcomp	fera
.	PUNCT	punct	fera
--	PUNCT	punct	Oh
Oh	NOUN	ROOT	Oh
!	PUNCT	punct	Oh
fit	VERB	det	Mr.
Mr.	PROPN	obl:mod	faut
Mathew	PROPN	flat:name	Mr.
,	PUNCT	punct	faut
il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
un	DET	det	temps
certain	ADJ	amod	temps
temps	NOUN	obj	faut
pour	ADP	mark	recharger
recharger	VERB	advcl	faut
de	ADP	case	pièces
telles	ADJ	amod	pièces
pièces	NOUN	obj	recharger
.	PUNCT	punct	faut
--	PUNCT	punct	foi
Ma	DET	det	foi
foi	NOUN	ROOT	foi
,	PUNCT	punct	foi
voilà	VERB	acl	foi
qui	PRON	nsubj	intéressant
est	AUX	cop	intéressant
fort	ADV	advmod	intéressant
intéressant	ADJ	ccomp	voilà
à	ADP	mark	voir
voir	VERB	xcomp	intéressant
,	PUNCT	punct	intéressant
dit	VERB	advcl	intéressant
Crockston	PROPN	flat:name	dit
,	PUNCT	punct	intéressant
qui	PRON	nsubj	regardait
,	PUNCT	punct	regardait
les	DET	det	bras
bras	NOUN	nsubj	regardait
croisés	VERB	acl	bras
,	PUNCT	punct	regardait
regardait	VERB	acl:relcl	foi
la	DET	det	scène
scène	NOUN	obj	regardait
en	ADP	case	spectateur
spectateur	NOUN	obl:mod	regardait
parfaitement	ADV	advmod	désintéressé
désintéressé	ADJ	amod	spectateur
.	PUNCT	punct	foi
Et	CCONJ	cc	dire
dire	VERB	ROOT	dire
que	SCONJ	mark	amis
ce	PRON	nsubj	amis
sont	AUX	cop	amis
nos	DET	det	amis
amis	NOUN	ccomp	dire
qui	PRON	nsubj	envoient
nous	PRON	iobj	envoient
envoient	VERB	acl:relcl	amis
des	DET	det	boulets
boulets	NOUN	obj	envoient
pareils	ADJ	amod	boulets
!	PUNCT	punct	dire
--	PUNCT	punct	Ah
Ah	NOUN	ROOT	Ah
!	PUNCT	punct	Ah
c'	PRON	expl:subj	toi
est	AUX	cop	toi
toi	VERB	ROOT	toi
!	PUNCT	punct	toi
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
James	PROPN	obj	écria
Playfair	PROPN	flat:name	James
en	ADP	mark	toisant
toisant	VERB	xcomp	écria
l'	DET	det	Américain
Américain	NOUN	obj	toisant
des	ADP	case	pieds
pieds	NOUN	nmod	Américain
à	ADP	case	tête
la	DET	det	tête
tête	NOUN	nmod	pieds
.	PUNCT	punct	écria
--	PUNCT	punct	moi
C'	PRON	expl:subj	moi
est	AUX	cop	moi
moi	PRON	ROOT	moi
,	PUNCT	punct	moi
capitaine	NOUN	dep	moi
,	PUNCT	punct	répondit
répondit	VERB	parataxis	moi
imperturbablement	ADV	advmod	répondit
l'	DET	det	Américain
Américain	PROPN	obj	répondit
.	PUNCT	punct	moi
Je	PRON	nsubj	viens
viens	VERB	ROOT	viens
voir	VERB	xcomp	viens
comment	ADV	advmod	tirent
tirent	VERB	ccomp	voir
ces	DET	det	braves
braves	NOUN	obj	tirent
fédéraux	ADJ	amod	braves
.	PUNCT	punct	viens
Pas	ADV	advmod	mal
mal	ADV	advmod	mal
,	PUNCT	punct	mal
en	ADP	case	vérité
vérité	NOUN	dep	mal
,	PUNCT	punct	mal
pas	ADV	advmod	mal
mal	NOUN	ROOT	mal
!	PUNCT	punct	mal
»	PUNCT	ROOT	»
Le	DET	det	capitaine
capitaine	NOUN	nsubj	allait
allait	VERB	ROOT	allait
répondre	VERB	xcomp	allait
assez	ADV	advmod	vertement
vertement	ADV	obj	répondre
à	ADP	case	Crockston
Crockston	PROPN	nmod	vertement
,	PUNCT	punct	répondre
mais	CCONJ	cc	moment
en	ADP	case	moment
ce	DET	det	moment
moment	NOUN	obl:mod	vint
un	DET	det	projectile
second	ADJ	amod	projectile
projectile	NOUN	nsubj	vint
vint	VERB	advcl	allait
frapper	VERB	xcomp	vint
la	DET	det	mer
mer	VERB	obj	frapper
par	ADP	case	travers
le	DET	det	travers
travers	NOUN	obl:arg	frapper
de	ADP	case	hanche
la	DET	det	hanche
hanche	NOUN	nmod	travers
de	ADP	case	tribord
tribord	NOUN	nmod	hanche
.	PUNCT	punct	vint
«	NUM	ROOT	«
Bien	ADV	advmod	«
!	PUNCT	punct	«
s'	PRON	expl:comp	écria
écria	VERB	advcl	gagné
James	PROPN	obj	écria
Playfair	PROPN	flat:name	James
,	PUNCT	nsubj	gagné
nous	PRON	nsubj	gagné
avons	AUX	aux:tense	gagné
déjà	ADV	advmod	gagné
gagné	ADJ	ROOT	gagné
deux	NUM	nummod	encablures
encablures	NOUN	obj	gagné
sur	ADP	case	Iroquois
cet	DET	det	Iroquois
Iroquois	NOUN	nmod	encablures
.	PUNCT	punct	gagné
Ils	PRON	nsubj	marchent
marchent	VERB	ROOT	marchent
comme	ADP	case	bouée
une	DET	det	bouée
bouée	NOUN	obl:arg	marchent
,	PUNCT	punct	bouée
tes	NOUN	nmod	bouée
amis	NOUN	flat:name	tes
,	PUNCT	punct	bouée
entends	NOUN	conj	bouée
-	PRON	nmod	bouée
tu	NOUN	nmod	bouée
,	PUNCT	punct	bouée
maître	NOUN	appos	bouée
Crockston	PROPN	flat:name	maître
?	PUNCT	punct	marchent
--	PUNCT	punct	répliqua
Je	PRON	nsubj	non
ne	ADV	advmod	non
dis	ADV	advmod	non
pas	ADV	fixed	dis
non	ADV	advmod	répliqua
,	PUNCT	punct	répliqua
répliqua	VERB	ROOT	répliqua
l'	DET	det	Américain
Américain	PROPN	obj	répliqua
,	PUNCT	punct	répliqua
et	CCONJ	cc	laisse
,	PUNCT	punct	laisse
pour	ADP	case	fois
la	DET	det	fois
première	ADJ	amod	fois
fois	NOUN	obl:mod	laisse
de	ADP	case	vie
ma	DET	det	vie
vie	NOUN	nmod	fois
,	PUNCT	punct	laisse
cela	PRON	nsubj	laisse
ne	ADV	advmod	laisse
laisse	VERB	conj	répliqua
pas	ADV	advmod	laisse
de	DET	mark	faire
me	PRON	iobj	faire
faire	VERB	xcomp	laisse
plaisir	NOUN	obj	faire
.	PUNCT	punct	répliqua
»	PUNCT	ROOT	»
Un	DET	det	boulet
troisième	ADJ	amod	boulet
boulet	NOUN	nsubj	resta
resta	VERB	ROOT	resta
fort	ADV	advmod	resta
en	ADP	case	arrière
arrière	NOUN	obl:arg	fort
des	ADP	case	premiers
deux	NUM	nummod	premiers
premiers	ADJ	obl:arg	resta
,	PUNCT	punct	premiers
et	CCONJ	cc	Delphin
en	ADP	advmod	Delphin
moins	ADV	fixed	en
de	ADP	case	minutes
dix	NUM	nummod	minutes
minutes	NOUN	obl:arg	moins
le	DET	det	Delphin
Delphin	NOUN	conj	premiers
s'	PRON	expl:comp	mis
était	AUX	aux:tense	mis
mis	VERB	conj	resta
hors	ADP	case	portée
de	ADP	case	portée
la	DET	det	portée
portée	NOUN	obl:arg	mis
des	ADP	case	canons
canons	NOUN	nmod	portée
de	ADP	case	corvette
la	DET	det	corvette
corvette	NOUN	nmod	canons
.	PUNCT	punct	resta
«	VERB	punct	savons
Voilà	PROPN	flat:name	«
qui	PRON	nsubj	vaut
vaut	VERB	advcl	«
tous	ADJ	amod	patent
les	DET	det	patent
patent	ADV	advmod	vaut
-	NOUN	obl:arg	vaut
logs	ADJ	amod	vaut
du	ADP	case	monde
monde	NOUN	nmod	vaut
,	PUNCT	punct	vaut
monsieur	NOUN	obl:mod	vaut
Mathew	PROPN	flat:name	monsieur
,	PUNCT	punct	dit
dit	VERB	dep	savons
James	PROPN	nsubj	dit
Playfair	PROPN	flat:name	James
,	PUNCT	punct	dit
et	CCONJ	cc	boulets
grâce	NOUN	case	boulets
à	ADP	fixed	grâce
ces	DET	det	boulets
boulets	NOUN	obl:mod	dit
,	PUNCT	punct	savons
nous	PRON	nsubj	savons
savons	VERB	ROOT	savons
à	ADP	case	quoi
quoi	PRON	obl:arg	savons
nous	PRON	iobj	tenir
en	PRON	iobj	tenir
tenir	VERB	xcomp	quoi
sur	ADP	case	vitesse
notre	DET	det	vitesse
vitesse	NOUN	obl:arg	tenir
.	PUNCT	punct	savons
Maintenant	ADV	advmod	faites
,	PUNCT	punct	faites
faites	ADJ	ROOT	faites
pousser	VERB	xcomp	faites
les	DET	det	feux
feux	ADJ	obj	pousser
à	ADP	case	arrière
l'	DET	det	arrière
arrière	NOUN	nmod	feux
.	PUNCT	punct	faites
Ce	PRON	nsubj	peine
n'	ADV	advmod	peine
est	AUX	cop	peine
pas	ADV	advmod	peine
la	DET	det	peine
peine	NOUN	ROOT	peine
de	ADP	mark	brûler
brûler	VERB	acl	peine
inutilement	ADV	advmod	brûler
notre	DET	det	combustible
combustible	NOUN	obj	brûler
.	PUNCT	punct	peine
--	PUNCT	punct	navire
C'	PRON	nsubj	navire
est	AUX	cop	navire
un	DET	det	navire
bon	ADJ	amod	navire
navire	ADJ	ROOT	navire
que	SCONJ	mark	commandez
vous	PRON	nsubj	commandez
commandez	VERB	ccomp	navire
là	ADV	advmod	commandez
,	PUNCT	punct	dit
dit	VERB	advcl	navire
alors	ADV	advmod	miss
miss	ADV	obl:mod	dit
Halliburtt	PROPN	flat:name	miss
au	ADP	case	capitaine
jeune	ADJ	amod	capitaine
capitaine	NOUN	obl:arg	dit
.	PUNCT	punct	navire
--	PUNCT	punct	file
Oui	PROPN	nmod	--
,	PUNCT	punct	Oui
miss	ADV	advcl	file
Jenny	PROPN	flat:name	miss
,	PUNCT	punct	file
il	PRON	nsubj	file
file	VERB	ROOT	file
ses	DET	det	dix-sept
dix-sept	NOUN	obj	file
noeuds	ADJ	amod	dix-sept
,	PUNCT	punct	file
mon	DET	det	brave
brave	NOUN	obj	file
Delphin	PROPN	flat:name	brave
,	PUNCT	punct	brave
et	CCONJ	cc	fin
avant	ADP	case	fin
la	DET	det	fin
fin	NOUN	conj	brave
de	ADP	case	journée
la	DET	det	journée
journée	NOUN	nmod	fin
nous	PRON	nsubj	perdu
aurons	AUX	aux:tense	perdu
perdu	VERB	advcl	file
de	ADP	case	vue
vue	NOUN	obl:arg	perdu
cette	DET	det	corvette
corvette	NOUN	obj	perdu
fédérale	ADJ	amod	corvette
.	PUNCT	punct	file
»	PUNCT	ROOT	»
James	PROPN	nsubj	exagérait
Playfair	PROPN	flat:name	James
n'	ADV	advmod	exagérait
exagérait	VERB	ROOT	exagérait
pas	ADV	advmod	exagérait
les	DET	det	qualités
qualités	NOUN	nsubj	disparu
nautiques	ADJ	amod	qualités
de	ADP	case	bâtiment
son	DET	det	bâtiment
bâtiment	NOUN	nmod	qualités
,	PUNCT	punct	qualités
et	CCONJ	cc	couché
le	DET	det	soleil
soleil	NOUN	nsubj	couché
ne	ADV	advmod	couché
s'	PRON	expl:comp	couché
était	AUX	aux:tense	couché
pas	ADV	advmod	encore
encore	ADV	advmod	couché
couché	VERB	conj	qualités
que	SCONJ	mark	sommet
le	DET	det	sommet
sommet	NOUN	dep	couché
des	ADP	case	mâts
mâts	NOUN	nmod	sommet
du	ADP	case	navire
navire	NOUN	nmod	mâts
américain	ADJ	amod	navire
avait	AUX	aux:tense	disparu
disparu	VERB	conj	exagérait
derrière	ADP	case	horizon
l'	DET	det	horizon
horizon	NOUN	obl:arg	disparu
.	PUNCT	punct	exagérait
Cet	DET	det	incident
incident	NOUN	nsubj	caractère
permit	ADJ	amod	incident
au	ADP	case	capitaine
capitaine	NOUN	nmod	incident
d'	ADP	case	apprécier
apprécier	VERB	nmod	capitaine
sous	ADP	case	jour
un	DET	det	jour
jour	NOUN	nmod	capitaine
tout	ADV	advmod	caractère
nouveau	ADJ	fixed	tout
le	DET	det	caractère
caractère	NOUN	ROOT	caractère
de	ADP	case	miss
miss	NOUN	nmod	caractère
Halliburtt	PROPN	flat:name	miss
.	PUNCT	punct	caractère
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	rompue
la	DET	det	glace
glace	NOUN	nsubj:pass	rompue
était	AUX	aux:pass	rompue
rompue	VERB	ROOT	rompue
.	PUNCT	punct	rompue
Désormais	ADV	advmod	fréquents
,	PUNCT	punct	fréquents
pendant	ADP	case	reste
le	DET	det	reste
reste	NOUN	obl:mod	fréquents
de	ADP	case	traversée
la	DET	det	traversée
traversée	NOUN	nmod	reste
,	PUNCT	punct	fréquents
les	DET	det	entretiens
entretiens	NOUN	nsubj	fréquents
furent	AUX	cop	fréquents
fréquents	ADJ	ROOT	fréquents
et	CCONJ	cc	prolongés
prolongés	ADJ	conj	fréquents
entre	ADP	case	capitaine
le	DET	det	capitaine
capitaine	NOUN	obl:mod	fréquents
du	ADP	case	Delphin
Delphin	PROPN	nmod	capitaine
et	CCONJ	cc	passagère
sa	DET	det	passagère
passagère	NOUN	conj	capitaine
.	PUNCT	punct	fréquents
Il	PRON	nsubj	trouva
trouva	VERB	ROOT	trouva
en	ADP	case	elle
elle	PRON	obl:mod	trouva
une	DET	det	fille
jeune	ADJ	amod	fille
fille	NOUN	obj	trouva
calme	PROPN	amod	fille
,	PUNCT	punct	fille
forte	ADJ	amod	fille
,	PUNCT	punct	fille
réfléchie	NOUN	nmod	fille
,	PUNCT	punct	intelligente
intelligente	ADJ	conj	fille
,	PUNCT	punct	fille
parlant	VERB	acl	fille
avec	ADP	case	franchise
une	DET	det	franchise
grande	ADJ	amod	franchise
franchise	NOUN	obl:arg	parlant
,	PUNCT	punct	fille
à	ADP	case	américaine
l'	DET	det	américaine
américaine	NOUN	nmod	fille
,	PUNCT	punct	fille
ayant	VERB	acl	fille
des	DET	det	idées
idées	NOUN	obj	ayant
arrêtées	VERB	acl	idées
sur	ADP	case	choses
toutes	ADJ	det	choses
choses	NOUN	obl:mod	arrêtées
et	CCONJ	cc	émettant
les	DET	det	émettant
émettant	VERB	conj	ayant
avec	ADP	case	conviction
une	DET	det	conviction
conviction	NOUN	obl:arg	émettant
qui	PRON	nsubj	pénétrait
pénétrait	VERB	acl:relcl	conviction
le	DET	det	coeur
coeur	NOUN	obj	pénétrait
de	ADP	case	James
James	PROPN	nmod	coeur
Playfair	PROPN	flat:name	James
,	PUNCT	punct	fille
et	CCONJ	cc	cela
cela	PRON	conj	fille
à	ADP	case	insu
son	DET	det	insu
insu	NOUN	nmod	cela
.	PUNCT	punct	trouva
Elle	PRON	nsubj	aimait
aimait	VERB	ROOT	aimait
son	DET	det	pays
pays	NOUN	obj	aimait
,	PUNCT	punct	passionnait
elle	PRON	nsubj	passionnait
se	PRON	expl:comp	passionnait
passionnait	VERB	advcl	aimait
pour	ADP	case	idée
la	DET	det	idée
grande	ADJ	amod	idée
idée	NOUN	obl:arg	passionnait
de	ADP	case	Union
l'	DET	det	Union
Union	PROPN	nmod	idée
,	PUNCT	punct	passionnait
et	CCONJ	cc	exprimait
elle	PRON	nsubj	exprimait
s'	PRON	expl:comp	exprimait
exprimait	VERB	conj	passionnait
sur	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	obl:arg	exprimait
des	ADP	case	Etats-Unis
Etats-Unis	NOUN	nmod	guerre
avec	ADP	case	enthousiasme
un	DET	det	enthousiasme
enthousiasme	NOUN	obl:mod	exprimait
dont	PRON	iobj	capable
toute	DET	det	femme
autre	ADJ	amod	femme
femme	NOUN	nsubj	capable
n'	ADV	advmod	capable
eût	ADV	iobj	capable
pas	ADV	advmod	capable
été	AUX	cop	capable
capable	ADJ	acl:relcl	enthousiasme
.	PUNCT	punct	aimait
Aussi	ADV	advmod	arriva
arriva	VERB	ROOT	arriva
-t	PRON	dep	arriva
-il	PRON	dep	arriva
plus	ADV	advmod	une
d'	ADP	fixed	plus
une	DET	det	fois
fois	NOUN	obj	arriva
que	SCONJ	mark	embarrassé
James	PROPN	nsubj	embarrassé
Playfair	PROPN	flat:name	James
fut	AUX	aux:pass	embarrassé
fort	ADV	advmod	embarrassé
embarrassé	VERB	acl:relcl	fois
de	ADP	mark	répondre
lui	PRON	iobj	répondre
répondre	VERB	xcomp	embarrassé
.	PUNCT	punct	arriva
Souvent	ADV	advmod	opinions
même	ADV	advmod	Souvent
les	DET	det	opinions
opinions	NOUN	nsubj	trouvaient
du	ADP	case	«
«	PROPN	nmod	opinions
négociant	ADJ	amod	opinions
»	PUNCT	punct	opinions
se	PRON	expl:comp	trouvaient
trouvaient	VERB	ROOT	trouvaient
en	ADP	case	jeu
jeu	NOUN	obl:arg	trouvaient
,	PUNCT	punct	trouvaient
et	CCONJ	cc	Jenny
Jenny	PROPN	nsubj	attaquait
les	PRON	obj	attaquait
attaquait	VERB	conj	trouvaient
avec	ADP	case	vigueur
non	ADV	advmod	vigueur
moins	ADV	fixed	non
de	ADP	case	vigueur
vigueur	NOUN	obl:arg	attaquait
et	CCONJ	cc	voulait
ne	ADV	advmod	voulait
voulait	VERB	conj	attaquait
transiger	VERB	xcomp	voulait
en	ADP	case	façon
aucune	DET	det	façon
façon	NOUN	obl:arg	transiger
.	PUNCT	punct	trouvaient
D'	ADP	advmod	discuta
abord	NOUN	fixed	D'
,	PUNCT	punct	discuta
James	PROPN	nsubj	discuta
discuta	ADJ	ROOT	discuta
beaucoup	ADV	advmod	discuta
.	PUNCT	punct	discuta
Il	PRON	nsubj	essaya
essaya	VERB	ROOT	essaya
de	ADP	mark	soutenir
soutenir	VERB	xcomp	essaya
les	DET	det	confédérés
confédérés	NOUN	obj	soutenir
contre	ADP	case	fédéraux
les	DET	det	fédéraux
fédéraux	NOUN	nmod	confédérés
,	PUNCT	punct	essaya
de	ADP	mark	prouver
prouver	VERB	xcomp	essaya
que	SCONJ	mark	côté
le	DET	det	droit
droit	NOUN	nsubj	côté
était	AUX	cop	côté
du	ADP	case	côté
côté	NOUN	ccomp	prouver
des	ADP	case	sécessionnistes
sécessionnistes	NOUN	nmod	côté
et	CCONJ	cc	affirmer
d'	ADP	mark	affirmer
affirmer	VERB	conj	côté
que	SCONJ	mark	gens
des	DET	det	gens
gens	NOUN	dep	affirmer
qui	PRON	nsubj	réunis
s'	PRON	expl:comp	réunis
étaient	AUX	aux:tense	réunis
réunis	NOUN	acl:relcl	gens
volontairement	ADV	advmod	pouvaient
pouvaient	ADV	advmod	réunis
se	PRON	expl:comp	séparer
séparer	VERB	xcomp	réunis
de	ADP	case	même
même	ADV	advmod	séparer
.	PUNCT	punct	essaya
Mais	CCONJ	cc	voulut
la	DET	det	fille
jeune	ADJ	amod	fille
fille	NOUN	nsubj	voulut
ne	ADV	advmod	voulut
voulut	VERB	advcl	démontra
pas	ADV	advmod	voulut
céder	VERB	xcomp	voulut
sur	ADP	case	point
ce	DET	det	point
point	NOUN	obl:mod	céder
,	PUNCT	punct	démontra
elle	PRON	nsubj	démontra
démontra	VERB	ROOT	démontra
,	PUNCT	punct	démontra
d'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	démontra
,	PUNCT	punct	primait
que	SCONJ	mark	primait
la	DET	det	question
question	NOUN	nsubj	primait
de	ADP	case	esclavage
l'	DET	det	esclavage
esclavage	NOUN	nmod	question
primait	VERB	ccomp	démontra
toutes	ADJ	amod	autres
les	DET	det	autres
autres	ADJ	obj	primait
dans	ADP	case	lutte
cette	DET	det	lutte
lutte	NOUN	nmod	autres
des	ADP	case	Américains
Américains	NOUN	nmod	lutte
du	ADP	case	Nord
Nord	NOUN	nmod	Américains
contre	ADP	case	ceux
ceux	PRON	nmod	Américains
du	ADP	case	Sud
Sud	PROPN	nmod	ceux
,	PUNCT	punct	lutte
qu'	PRON	mark	agissait
il	PRON	expl:subj	agissait
s'	PRON	expl:comp	agissait
agissait	VERB	acl:relcl	lutte
beaucoup	ADV	advmod	plus
plus	ADV	advmod	agissait
de	ADP	case	morale
morale	NOUN	obl:arg	agissait
et	CCONJ	cc	humanité
d'	ADP	case	humanité
humanité	NOUN	conj	morale
que	SCONJ	mark	politique
de	ADP	case	politique
politique	NOUN	dep	humanité
,	PUNCT	punct	politique
et	CCONJ	cc	battu
James	PROPN	nsubj:pass	battu
fut	AUX	aux:pass	battu
battu	ADJ	conj	démontra
sans	ADP	mark	pouvoir
pouvoir	VERB	advcl	battu
répliquer	VERB	xcomp	pouvoir
.	PUNCT	punct	démontra
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	écoutait
,	PUNCT	punct	écoutait
pendant	ADP	case	discussions
ces	DET	det	discussions
discussions	NOUN	obl:mod	écoutait
,	PUNCT	punct	écoutait
il	PRON	nsubj	écoutait
écoutait	VERB	ROOT	écoutait
surtout	ADV	advmod	écoutait
.	PUNCT	punct	écoutait
S'	SCONJ	mark	touché
il	PRON	nsubj:pass	touché
fut	AUX	aux:pass	touché
plus	ADV	advmod	touché
touché	ADJ	advcl	ce
des	DET	det	arguments
arguments	NOUN	obj	touché
de	ADP	case	miss
miss	NOUN	nmod	arguments
Halliburtt	PROPN	flat:name	miss
que	SCONJ	mark	charme
du	ADP	case	charme
charme	NOUN	dep	miss
qu'	SCONJ	obj	éprouvait
il	PRON	nsubj	éprouvait
éprouvait	VERB	acl:relcl	charme
à	ADP	mark	entendre
l'	DET	obj	entendre
entendre	VERB	xcomp	éprouvait
,	PUNCT	punct	ce
c'	PRON	expl:subj	ce
est	AUX	cop	ce
ce	PRON	ROOT	ce
qu'	PRON	obj	impossible
il	PRON	expl:subj	impossible
est	AUX	cop	impossible
presque	ADV	advmod	impossible
impossible	ADJ	acl:relcl	ce
de	ADP	mark	dire
dire	VERB	xcomp	impossible
;	PUNCT	punct	ce
mais	CCONJ	cc	reconnaître
enfin	ADV	advmod	reconnaître
il	PRON	expl:subj	reconnaître
dut	AUX	advmod	reconnaître
reconnaître	VERB	ROOT	reconnaître
,	PUNCT	punct	reconnaître
entre	ADP	case	choses
autres	ADJ	amod	choses
choses	NOUN	obl:mod	reconnaître
,	PUNCT	punct	reconnaître
que	SCONJ	mark	question
la	DET	det	question
question	NOUN	nsubj	question
de	ADP	case	esclavage
l'	DET	det	esclavage
esclavage	NOUN	nmod	question
était	AUX	cop	question
une	DET	det	question
question	NOUN	ccomp	reconnaître
principale	ADJ	amod	question
dans	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	nmod	question
des	ADP	case	Etats-Unis
Etats-Unis	NOUN	nmod	guerre
,	PUNCT	punct	question
qu'	SCONJ	mark	fallait
il	PRON	expl:subj	fallait
fallait	VERB	acl:relcl	question
la	DET	obj	trancher
trancher	VERB	obj	fallait
définitivement	ADV	advmod	trancher
et	CCONJ	cc	finir
en	PRON	expl:comp	finir
finir	VERB	conj	fallait
avec	ADP	case	horreurs
ces	DET	det	horreurs
dernières	ADJ	amod	horreurs
horreurs	NOUN	obl:arg	finir
des	DET	case	temps
temps	NOUN	nmod	horreurs
barbares	ADJ	amod	temps
.	PUNCT	punct	reconnaître
Du	ADP	case	reste
reste	NOUN	ROOT	reste
,	PUNCT	punct	reste
on	PRON	nsubj	dit
l'	PRON	obj	dit
a	AUX	aux:tense	dit
dit	VERB	advcl	reste
,	PUNCT	punct	opinions
les	DET	det	opinions
opinions	NOUN	obj	dit
politiques	ADJ	amod	opinions
du	ADP	case	capitaine
capitaine	NOUN	nmod	opinions
ne	ADV	advmod	préoccupaient
le	DET	det	préoccupaient
préoccupaient	NOUN	advmod	beaucoup
pas	ADV	advmod	préoccupaient
beaucoup	ADV	advmod	opinions
.	PUNCT	punct	reste
Il	PRON	expl:subj	sacrifié
en	PRON	iobj	sacrifié
eût	ADV	fixed	en
sacrifié	VERB	ROOT	sacrifié
de	ADP	case	sérieuses
plus	ADV	advmod	sérieuses
sérieuses	NOUN	obl:arg	sacrifié
à	ADP	case	arguments
des	DET	det	arguments
arguments	NOUN	obl:mod	sacrifié
présentés	VERB	acl	arguments
sous	ADP	case	forme
une	DET	det	forme
forme	NOUN	obl:arg	présentés
aussi	ADV	advmod	attachante
attachante	ADJ	amod	forme
et	CCONJ	cc	conditions
dans	ADP	case	conditions
des	DET	det	conditions
conditions	NOUN	conj	forme
semblables	ADJ	amod	conditions
.	PUNCT	punct	sacrifié
Il	PRON	nsubj	faisait
faisait	VERB	ROOT	faisait
donc	ADV	advmod	faisait
bon	ADJ	amod	marché
marché	NOUN	obj	faisait
de	ADP	case	idées
ses	DET	det	idées
idées	NOUN	nmod	marché
en	ADP	case	pareille
pareille	ADJ	obl:mod	faisait
matière	NOUN	obj	faisait
,	PUNCT	punct	faisait
mais	CCONJ	cc	tout
ce	PRON	nsubj	tout
ne	ADV	advmod	tout
fut	AUX	cop	tout
pas	ADV	advmod	tout
tout	ADV	conj	faisait
,	PUNCT	punct	tout
et	CCONJ	cc	attaqué
le	DET	det	«
«	NOUN	nsubj:pass	attaqué
négociant	ADJ	amod	«
»	PUNCT	punct	«
fut	AUX	aux:pass	attaqué
enfin	ADV	advmod	attaqué
attaqué	VERB	conj	tout
directement	ADV	advmod	intérêts
dans	ADP	case	intérêts
ses	DET	det	intérêts
intérêts	NOUN	obl:arg	attaqué
les	DET	cop	chers
plus	ADV	advmod	chers
chers	ADJ	amod	intérêts
.	PUNCT	punct	faisait
Ce	PRON	nsubj	question
fut	AUX	cop	question
sur	ADP	case	question
la	DET	det	question
question	NOUN	nsubj:pass	destiné
du	ADP	case	trafic
trafic	NOUN	nmod	question
auquel	ADJ	amod	trafic
était	AUX	aux:pass	destiné
destiné	VERB	ROOT	destiné
le	DET	det	Delphin
Delphin	PROPN	nsubj	destiné
,	PUNCT	punct	destiné
et	CCONJ	cc	propos
à	ADP	case	propos
propos	NOUN	conj	destiné
des	ADP	case	munitions
munitions	NOUN	nmod	propos
qu'	PRON	obj	portait
il	PRON	nsubj	portait
portait	VERB	acl:relcl	munitions
aux	ADP	case	confédérés
confédérés	NOUN	obl:arg	portait
.	PUNCT	punct	destiné
«	PROPN	ROOT	«
Oui	PROPN	flat:name	«
,	PUNCT	punct	Oui
monsieur	NOUN	obl:mod	dit
James	PROPN	nmod	monsieur
,	PUNCT	punct	dit
lui	PRON	iobj	dit
dit	VERB	advcl	saurait
un	DET	det	jour
jour	NOUN	obj	dit
miss	ADV	amod	jour
Halliburtt	PROPN	flat:name	miss
,	PUNCT	punct	saurait
la	DET	det	reconnaissance
reconnaissance	NOUN	nsubj	saurait
ne	ADV	advmod	saurait
saurait	VERB	ROOT	saurait
m'	PRON	expl:comp	empêcher
empêcher	VERB	xcomp	saurait
de	ADP	mark	parler
vous	PRON	iobj	parler
parler	VERB	xcomp	empêcher
avec	ADP	case	plus
la	DET	det	plus
plus	ADV	advmod	entière
entière	ADJ	amod	franchise
franchise	NOUN	obl:arg	parler
.	PUNCT	punct	saurait
Au	ADP	case	contraire
contraire	NOUN	ROOT	contraire
.	PUNCT	punct	contraire
Vous	PRON	nsubj	brave
êtes	AUX	cop	brave
un	DET	det	brave
brave	NOUN	ROOT	brave
marin	ADJ	amod	brave
,	PUNCT	punct	brave
un	DET	det	habile
habile	NOUN	appos	brave
commerçant	ADJ	amod	habile
,	PUNCT	punct	habile
la	DET	det	maison
maison	NOUN	nsubj:pass	citée
Playfair	PROPN	nmod	maison
est	AUX	aux:pass	citée
citée	VERB	conj	brave
pour	ADP	case	honorabilité
son	DET	det	honorabilité
honorabilité	NOUN	obl:mod	citée
;	PUNCT	punct	brave
mais	CCONJ	cc	manque
,	PUNCT	punct	manque
en	ADP	case	moment
ce	DET	det	moment
moment	NOUN	obl:mod	manque
,	PUNCT	punct	manque
elle	PRON	nsubj	manque
manque	VERB	ROOT	manque
à	ADP	case	principes
ses	DET	det	principes
principes	NOUN	obl:arg	manque
,	PUNCT	punct	manque
et	CCONJ	cc	fait
elle	PRON	nsubj	fait
ne	ADV	advmod	fait
fait	VERB	conj	manque
pas	ADV	advmod	fait
un	DET	det	métier
métier	NOUN	obj	fait
digne	ADJ	amod	métier
