Text	POS	Dep	Head
furent	AUX	cop	déchargés
déchargés	ADJ	ROOT	déchargés
dans	ADP	case	wagons
les	DET	det	wagons
wagons	NOUN	obl:arg	déchargés
du	ADP	case	rail
rail	NOUN	nmod	wagons
-	NOUN	punct	road
road	NOUN	ROOT	road
de	ADP	case	Stone'
Stone'	PROPN	nmod	road
s	PRON	nmod	road
-	NOUN	nmod	road
Hill	PROPN	nmod	road
,	PUNCT	punct	road
et	CCONJ	cc	trouvait
,	PUNCT	punct	trouvait
vers	ADP	case	milieu
le	DET	det	milieu
milieu	NOUN	obl:mod	trouvait
de	ADP	case	janvier
janvier	NOUN	nmod	milieu
,	PUNCT	punct	milieu
l'	DET	det	masse
énorme	ADJ	amod	masse
masse	NOUN	nsubj	trouvait
de	ADP	case	métal
métal	ADJ	nmod	masse
se	PRON	expl:comp	trouvait
trouvait	VERB	conj	road
rendue	VERB	xcomp	trouvait
à	ADP	case	destination
destination	NOUN	obl:arg	rendue
.	PUNCT	punct	road
On	PRON	nsubj	comprend
comprend	VERB	ROOT	comprend
aisément	VERB	xcomp	comprend
que	SCONJ	mark	douze
ce	PRON	nsubj	douze
n'	ADV	advmod	douze
était	AUX	cop	douze
pas	ADV	advmod	trop
trop	ADV	advmod	douze
de	ADP	case	douze
douze	NOUN	ccomp	aisément
cents	NOUN	amod	douze
fours	ADJ	amod	douze
pour	ADP	case	liquéfier
liquéfier	VERB	obl:arg	fours
en	ADP	case	temps
même	ADJ	amod	temps
temps	NOUN	obl:mod	fours
ces	DET	det	soixante
soixante	NOUN	obj	fours
mille	ADJ	amod	soixante
tonnes	NOUN	obl:arg	fours
de	ADP	case	fonte
fonte	NOUN	nmod	tonnes
.	PUNCT	punct	comprend
Chacun	PRON	nsubj	pouvait
de	ADP	case	fours
ces	DET	det	fours
fours	NOUN	nmod	Chacun
pouvait	VERB	ROOT	pouvait
contenir	VERB	xcomp	pouvait
près	ADV	advmod	quatorze
de	ADP	dep	quatorze
cent	NUM	fixed	de
quatorze	DET	nummod	livres
mille	NUM	amod	livres
livres	NOUN	obj	contenir
de	ADP	case	métal
métal	ADJ	nmod	livres
;	PUNCT	punct	pouvait
on	PRON	nsubj	établis
les	PRON	obj	établis
avait	AUX	aux:tense	établis
établis	VERB	ROOT	établis
sur	ADP	case	modèle
le	DET	det	modèle
modèle	NOUN	obl:arg	établis
de	ADP	case	ceux
ceux	PRON	nmod	modèle
qui	PRON	nsubj	servirent
servirent	VERB	acl:relcl	ceux
à	ADP	case	fonte
la	DET	det	fonte
fonte	NOUN	obl:arg	servirent
du	ADP	case	canon
canon	NOUN	nmod	fonte
Rodman	PROPN	flat:name	canon
;	PUNCT	punct	établis
ils	PRON	nsubj	affectaient
affectaient	VERB	ROOT	affectaient
la	DET	det	forme
forme	NOUN	obj	affectaient
trapézoïdale	ADJ	amod	forme
,	PUNCT	punct	affectaient
et	CCONJ	cc	surbaissés
étaient	AUX	aux:pass	surbaissés
très	ADV	advmod	surbaissés
surbaissés	VERB	conj	affectaient
.	PUNCT	punct	affectaient
L'	DET	det	appareil
appareil	NOUN	nsubj	trouvaient
de	ADP	case	chauffe
chauffe	NOUN	nmod	appareil
et	CCONJ	cc	cheminée
la	DET	det	cheminée
cheminée	NOUN	conj	appareil
se	PRON	expl:comp	trouvaient
trouvaient	VERB	ROOT	trouvaient
aux	ADP	case	extrémités
deux	NUM	nummod	extrémités
extrémités	NOUN	obl:arg	trouvaient
du	ADP	case	fourneau
fourneau	NOUN	nmod	extrémités
,	PUNCT	punct	trouvaient
de	ADP	case	sorte
telle	ADJ	amod	sorte
sorte	NOUN	obl:arg	trouvaient
que	SCONJ	mark	chauffé
celui-ci	PRON	nsubj	chauffé
était	AUX	cop	chauffé
également	ADV	advmod	chauffé
chauffé	VERB	acl:relcl	sorte
dans	ADP	case	étendue
toute	ADJ	amod	étendue
son	DET	det	étendue
étendue	NOUN	obl:mod	chauffé
.	PUNCT	punct	trouvaient
Ces	DET	det	fours
fours	NOUN	nsubj	composaient
,	PUNCT	punct	construits
construits	ADJ	conj	fours
en	ADP	case	briques
briques	NOUN	nmod	construits
réfractaires	ADJ	amod	briques
,	PUNCT	punct	composaient
se	PRON	expl:comp	composaient
composaient	VERB	ROOT	composaient
uniquement	ADV	advmod	composaient
d'	ADP	case	grille
une	DET	det	grille
grille	NOUN	obl:arg	composaient
pour	ADP	mark	brûler
brûler	VERB	acl	grille
le	DET	det	charbon
charbon	NOUN	obj	brûler
de	ADP	case	terre
terre	NOUN	nmod	charbon
,	PUNCT	punct	grille
et	CCONJ	cc	«
d'	ADP	case	«
une	DET	det	«
«	NOUN	conj	grille
sole	PROPN	flat:name	«
»	PUNCT	punct	«
sur	ADP	case	laquelle
laquelle	PRON	obl:mod	devaient
devaient	VERB	acl:relcl	grille
être	AUX	aux:pass	déposées
déposées	VERB	xcomp	devaient
les	DET	det	barres
barres	NOUN	obj	déposées
de	ADP	case	fonte
fonte	NOUN	nmod	barres
;	PUNCT	punct	composaient
cette	DET	det	sole
sole	NOUN	nsubj	inclinée
,	PUNCT	punct	inclinée
inclinée	VERB	advcl	permettait
sous	ADP	case	angle
un	DET	det	angle
angle	NOUN	obl:arg	inclinée
de	ADP	case	degrés
vingt-cinq	NUM	nummod	degrés
degrés	NOUN	nmod	angle
,	PUNCT	punct	permettait
permettait	VERB	ROOT	permettait
au	ADP	case	métal
métal	NOUN	obl:arg	permettait
de	ADP	mark	écouler
s'	PRON	expl:comp	écouler
écouler	VERB	xcomp	permettait
dans	ADP	case	bassins
les	DET	det	bassins
bassins	NOUN	obl:arg	écouler
de	ADP	case	réception
réception	NOUN	nmod	bassins
;	PUNCT	punct	permettait
de	ADP	ROOT	de
là	ADV	fixed	de
douze	ADJ	fixed	de
cents	NOUN	ROOT	cents
rigoles	NOUN	ROOT	rigoles
convergentes	VERB	xcomp	rigoles
le	DET	det	dirigeaient
dirigeaient	NOUN	nmod	rigoles
vers	ADP	case	puits
le	DET	det	puits
puits	NOUN	nmod	rigoles
central	ADJ	amod	puits
.	PUNCT	punct	rigoles
Le	DET	det	lendemain
lendemain	NOUN	ROOT	lendemain
du	ADP	case	jour
jour	NOUN	nmod	lendemain
où	PRON	iobj	terminés
les	DET	det	travaux
travaux	NOUN	nsubj:pass	terminés
de	ADP	case	maçonnerie
maçonnerie	NOUN	nmod	travaux
et	CCONJ	cc	forage
de	ADP	case	forage
forage	NOUN	conj	maçonnerie
furent	AUX	aux:pass	terminés
terminés	VERB	acl:relcl	lendemain
,	PUNCT	punct	Barbicane
Barbicane	PROPN	obl:mod	terminés
fit	PRON	obj	procéder
procéder	VERB	xcomp	Barbicane
à	ADP	case	confection
la	DET	det	confection
confection	NOUN	obl:arg	procéder
du	ADP	case	intérieur
moule	ADJ	amod	intérieur
intérieur	NOUN	nmod	confection
;	PUNCT	ROOT	;
il	PRON	expl:subj	agissait
s'	PRON	expl:comp	agissait
agissait	VERB	advcl	cylindre
d'	ADP	mark	élever
élever	VERB	xcomp	agissait
au	ADP	case	centre
centre	NOUN	obl:arg	élever
du	ADP	case	puits
puits	NOUN	nmod	centre
,	PUNCT	punct	élever
et	CCONJ	cc	suivant
suivant	VERB	conj	élever
son	DET	det	axe
axe	NOUN	obj	suivant
,	PUNCT	punct	cylindre
un	DET	det	cylindre
cylindre	NOUN	ROOT	cylindre
haut	ADJ	amod	cylindre
de	ADP	case	cents
neuf	ADJ	amod	cents
cents	NOUN	nmod	cylindre
pieds	NOUN	amod	cents
et	CCONJ	cc	large
large	ADJ	conj	cents
de	ADP	mark	neuf
neuf	ADJ	acl	large
,	PUNCT	punct	neuf
qui	PRON	nsubj	remplissait
remplissait	VERB	acl:relcl	neuf
exactement	ADV	advmod	remplissait
l'	DET	det	espace
espace	NOUN	obj	remplissait
réservé	VERB	acl	espace
à	ADP	case	âme
l'	DET	det	âme
âme	NOUN	obl:arg	réservé
de	ADP	case	Columbiad
la	DET	det	Columbiad
Columbiad	PROPN	nmod	âme
.	PUNCT	punct	cylindre
Ce	DET	det	cylindre
cylindre	NOUN	nsubj:pass	composé
fut	AUX	aux:pass	composé
composé	VERB	ROOT	composé
d'	ADP	case	mélange
un	DET	det	mélange
mélange	NOUN	obl:arg	composé
de	ADP	case	terre
terre	NOUN	nmod	mélange
argileuse	ADJ	amod	mélange
et	CCONJ	cc	sable
de	ADP	case	sable
sable	NOUN	conj	argileuse
,	PUNCT	punct	mélange
additionné	VERB	acl	mélange
de	ADP	case	foin
foin	NOUN	obl:arg	additionné
et	CCONJ	cc	paille
de	ADP	case	paille
paille	NOUN	conj	foin
.	PUNCT	punct	composé
L'	DET	det	intervalle
intervalle	NOUN	nsubj	devait
laissé	VERB	acl	intervalle
entre	ADP	case	moule
le	DET	det	moule
moule	NOUN	obl:mod	laissé
et	CCONJ	cc	maçonnerie
la	DET	det	maçonnerie
maçonnerie	NOUN	conj	moule
devait	VERB	ROOT	devait
être	AUX	aux:pass	comblé
comblé	VERB	xcomp	devait
par	ADP	case	métal
le	DET	det	métal
métal	NOUN	obl:agent	comblé
en	ADP	case	fusion
fusion	NOUN	nmod	métal
,	PUNCT	punct	devait
qui	PRON	nsubj	formerait
formerait	VERB	ccomp	devait
ainsi	ADV	cc	parois
des	DET	det	parois
parois	NOUN	obj	formerait
de	ADP	case	pieds
six	NUM	nummod	pieds
pieds	NOUN	nmod	parois
d'	ADP	case	épaisseur
épaisseur	NOUN	nmod	pieds
.	PUNCT	punct	devait
Ce	DET	obj	cylindre
cylindre	VERB	ROOT	cylindre
,	PUNCT	punct	cylindre
pour	ADP	mark	maintenir
se	PRON	expl:comp	maintenir
maintenir	VERB	advcl	cylindre
en	ADP	case	équilibre
équilibre	NOUN	obl:arg	maintenir
,	PUNCT	punct	consolidé
dut	ADV	mark	consolidé
être	AUX	aux:pass	consolidé
consolidé	VERB	conj	cylindre
par	ADP	case	armatures
des	DET	det	armatures
armatures	NOUN	obl:agent	consolidé
de	ADP	case	fer
fer	NOUN	nmod	armatures
et	CCONJ	cc	assujetti
assujetti	VERB	conj	armatures
de	ADP	case	distance
distance	NOUN	nmod	armatures
en	ADP	case	distance
distance	NOUN	nmod	distance
au	ADP	case	moyen
moyen	NOUN	nmod	distance
de	ADP	case	traverses
traverses	NOUN	nmod	moyen
scellées	VERB	acl	traverses
dans	ADP	case	revêtement
le	DET	det	revêtement
revêtement	NOUN	obl:mod	scellées
de	ADP	case	pierre
pierre	NOUN	nmod	revêtement
;	PUNCT	punct	consolidé
après	ADP	case	fonte
la	DET	det	fonte
fonte	NOUN	obl:mod	devaient
,	PUNCT	punct	devaient
ces	DET	det	traverses
traverses	NOUN	nsubj	devaient
devaient	VERB	ROOT	devaient
se	PRON	expl:comp	trouver
trouver	VERB	xcomp	devaient
perdues	ADJ	advmod	trouver
dans	ADP	case	bloc
le	DET	det	bloc
bloc	NOUN	obl:mod	trouver
de	ADP	case	métal
métal	ADJ	nmod	bloc
,	PUNCT	punct	trouver
ce	PRON	dep	trouver
qui	PRON	nsubj	offrait
n'	ADV	advmod	offrait
offrait	VERB	acl:relcl	ce
aucun	DET	det	inconvénient
inconvénient	ADV	obj	offrait
.	PUNCT	punct	devaient
Cette	DET	det	opération
opération	NOUN	nsubj	termina
se	PRON	expl:comp	termina
termina	VERB	ROOT	termina
le	DET	det	8
8	NUM	obl:mod	termina
juillet	NOUN	nmod	8
,	PUNCT	punct	termina
et	CCONJ	cc	fixé
le	DET	det	coulage
coulage	NOUN	nsubj:pass	fixé
fut	AUX	aux:pass	fixé
fixé	VERB	conj	termina
au	ADP	case	lendemain
lendemain	NOUN	obl:arg	fixé
.	PUNCT	punct	termina
«	ADJ	ROOT	«
Ce	PRON	nsubj	cérémonie
sera	AUX	cop	cérémonie
une	DET	det	cérémonie
belle	ADJ	amod	cérémonie
cérémonie	NOUN	ROOT	cérémonie
que	SCONJ	mark	fête
cette	DET	det	fête
fête	NOUN	nmod	cérémonie
de	ADP	case	fonte
la	DET	det	fonte
fonte	NOUN	nmod	fête
,	PUNCT	punct	dit
dit	VERB	dep	J.-T.
J.-T.	PROPN	acl:relcl	fête
Maston	PROPN	flat:name	J.-T.
à	ADP	case	ami
son	DET	det	ami
ami	NOUN	nmod	fête
Barbicane	PROPN	nmod	ami
.	PUNCT	punct	cérémonie
--Sans	NUM	det	doute
doute	NOUN	obl:mod	répondit
,	PUNCT	punct	répondit
répondit	NOUN	ROOT	répondit
Barbicane	PROPN	flat:name	répondit
,	PUNCT	punct	répondit
mais	CCONJ	cc	fête
ce	PRON	nsubj	fête
ne	ADV	advmod	fête
sera	AUX	cop	fête
pas	ADV	advmod	fête
une	DET	det	fête
fête	NOUN	conj	répondit
publique	ADJ	amod	fête
!	PUNCT	punct	répondit
--Comment	PROPN	ROOT	--Comment
!	PUNCT	punct	--Comment
vous	PRON	nsubj	ouvrirez
n'	ADV	advmod	ouvrirez
ouvrirez	VERB	ROOT	ouvrirez
pas	ADV	advmod	ouvrirez
les	DET	det	portes
portes	NOUN	obj	ouvrirez
de	ADP	case	enceinte
l'	DET	det	enceinte
enceinte	NOUN	nmod	portes
à	ADP	case	venant
tout	DET	det	venant
venant	NOUN	nmod	enceinte
?	PUNCT	punct	ouvrirez
--Je	NOUN	nsubj	garderai
m'	PRON	nsubj	garderai
en	PRON	dep	garderai
garderai	NOUN	ROOT	garderai
bien	ADV	advmod	garderai
,	PUNCT	punct	Maston
Maston	PROPN	conj	garderai
;	PUNCT	punct	garderai
la	DET	det	fonte
fonte	NOUN	nsubj	opération
de	ADP	case	Columbiad
la	DET	det	Columbiad
Columbiad	PROPN	nmod	fonte
est	AUX	cop	opération
une	DET	det	opération
opération	NOUN	ROOT	opération
délicate	ADJ	amod	opération
,	PUNCT	punct	opération
pour	ADP	mark	dire
ne	ADV	advmod	dire
pas	ADV	advmod	dire
dire	VERB	advcl	opération
périlleuse	ADJ	xcomp	dire
,	PUNCT	punct	opération
et	CCONJ	cc	préfère
je	PRON	nsubj	préfère
préfère	VERB	conj	opération
qu'	SCONJ	mark	effectue
elle	PRON	nsubj	effectue
s'	PRON	expl:comp	effectue
effectue	VERB	ccomp	préfère
à	ADP	mark	clos
huis	AUX	aux:pass	clos
clos	ADJ	xcomp	effectue
.	PUNCT	punct	opération
Au	ADP	case	départ
départ	NOUN	obl:mod	fête
du	ADP	case	projectile
projectile	NOUN	nmod	départ
,	PUNCT	punct	fête
fête	NOUN	ROOT	fête
si	SCONJ	mark	veut
l'	PRON	nsubj	veut
on	PRON	nsubj	veut
veut	VERB	ccomp	fête
,	PUNCT	punct	veut
mais	CCONJ	cc	non
jusque-là	ADV	advmod	non
,	PUNCT	punct	jusque-là
non	ADV	conj	veut
.	PUNCT	punct	fête
»	PUNCT	ROOT	»
Le	DET	det	président
président	NOUN	nsubj	raison
avait	AUX	aux:tense	raison
raison	NOUN	ROOT	raison
;	PUNCT	punct	raison
l'	DET	det	opération
opération	NOUN	nsubj	pouvait
pouvait	VERB	ROOT	pouvait
offrir	VERB	xcomp	pouvait
des	DET	det	dangers
dangers	NOUN	obj	offrir
imprévus	ADJ	amod	dangers
,	PUNCT	punct	affluence
auxquels	ADJ	amod	affluence
une	DET	det	affluence
grande	ADJ	amod	affluence
affluence	NOUN	conj	dangers
de	ADP	case	spectateurs
spectateurs	NOUN	nmod	affluence
eût	ADV	advmod	affluence
empêché	VERB	acl	dangers
de	ADP	mark	parer
parer	VERB	xcomp	empêché
.	PUNCT	punct	pouvait
Il	PRON	expl:subj	fallait
fallait	VERB	ROOT	fallait
conserver	VERB	xcomp	fallait
la	DET	det	liberté
liberté	NOUN	obj	conserver
de	ADP	case	mouvements
ses	DET	det	mouvements
mouvements	NOUN	nmod	liberté
.	PUNCT	punct	fallait
Personne	NOUN	nsubj	admis
ne	ADV	advmod	admis
fut	AUX	aux:pass	admis
donc	ADV	advmod	admis
admis	VERB	ROOT	admis
dans	ADP	case	enceinte
l'	DET	det	enceinte
enceinte	NOUN	obl:arg	admis
,	PUNCT	punct	admis
à	ADP	case	exception
l'	DET	det	exception
exception	NOUN	obl:mod	admis
d'	ADP	case	délégation
une	DET	det	délégation
délégation	NOUN	nmod	exception
des	ADP	case	membres
membres	NOUN	nmod	délégation
du	ADP	case	Gun
Gun	PROPN	nmod	membres
-	PROPN	nmod	délégation
Club	PROPN	nmod	délégation
,	PUNCT	punct	délégation
qui	PRON	nsubj	fit
fit	VERB	acl:relcl	délégation
le	DET	det	voyage
voyage	NOUN	obj	fit
de	ADP	case	Tampa
Tampa	PROPN	nmod	voyage
-	PROPN	nmod	voyage
Town	PROPN	nmod	voyage
.	PUNCT	punct	admis
On	PRON	nsubj	vit
vit	VERB	ROOT	vit
là	ADV	advmod	vit
le	DET	obj	fringant
fringant	VERB	ccomp	vit
Bilsby	PROPN	obj	fringant
,	PUNCT	punct	devenait
Tom	PROPN	dep	devenait
Hunter	VERB	flat:name	Tom
,	PUNCT	punct	devenait
le	DET	det	colonel
colonel	NOUN	nsubj	devenait
Blomsberry	PROPN	flat:name	colonel
,	PUNCT	punct	devenait
le	DET	det	major
major	NOUN	nsubj	devenait
Elphiston	PROPN	flat:name	major
,	PUNCT	punct	major
le	DET	det	général
général	NOUN	appos	major
Morgan	PROPN	flat:name	général
,	PUNCT	punct	major
et	CCONJ	cc	tutti
tutti	NOUN	conj	major
quanti	SCONJ	nmod	tutti
,	PUNCT	punct	major
pour	ADP	case	lesquels
lesquels	PRON	obl:mod	fonte
la	DET	det	fonte
fonte	NOUN	acl:relcl	major
de	ADP	case	Columbiad
la	DET	det	Columbiad
Columbiad	ADJ	nmod	fonte
devenait	VERB	parataxis	vit
une	DET	det	affaire
affaire	NOUN	obj	devenait
personnelle	ADJ	amod	affaire
.	PUNCT	punct	vit
J.-T.	PROPN	nsubj	constitué
Maston	PROPN	flat:name	J.-T.
s'	PRON	expl:comp	constitué
était	AUX	aux:tense	constitué
constitué	VERB	ROOT	constitué
leur	DET	det	cicérone
cicérone	NOUN	obj	constitué
;	PUNCT	punct	constitué
il	PRON	nsubj	fit
ne	ADV	advmod	fit
leur	PRON	iobj	fit
fit	VERB	ROOT	fit
grâce	NOUN	case	détail
d'	ADP	fixed	grâce
aucun	DET	det	détail
détail	NOUN	obl:mod	fit
;	PUNCT	punct	fit
il	PRON	nsubj	conduisit
les	PRON	obj	conduisit
conduisit	VERB	ROOT	conduisit
partout	ADV	advmod	conduisit
,	PUNCT	punct	conduisit
aux	ADP	case	magasins
magasins	NOUN	obl:arg	conduisit
,	PUNCT	punct	ateliers
aux	ADP	case	ateliers
ateliers	NOUN	conj	magasins
,	PUNCT	punct	conduisit
au	ADP	case	milieu
milieu	NOUN	obl:mod	conduisit
des	ADP	case	machines
machines	NOUN	nmod	milieu
,	PUNCT	punct	conduisit
et	CCONJ	cc	força
il	PRON	expl:subj	força
les	DET	det	força
força	NOUN	conj	conduisit
de	ADP	mark	visiter
visiter	VERB	acl	força
les	DET	det	douze
douze	NOUN	obj	visiter
cents	ADJ	amod	douze
fourneaux	ADJ	amod	força
les	DET	det	uns
uns	NOUN	nmod	fourneaux
après	ADP	case	autres
les	DET	det	autres
autres	ADJ	nmod	força
.	PUNCT	punct	conduisit
A	ADP	case	douze
la	DET	det	douze
douze	NOUN	ROOT	douze
-	NOUN	ROOT	-
centième	ADJ	amod	visite
visite	NOUN	ROOT	visite
,	PUNCT	punct	écoeurés
ils	PRON	nsubj	écoeurés
étaient	AUX	cop	écoeurés
un	DET	advmod	écoeurés
peu	ADV	fixed	un
écoeurés	ADJ	ROOT	écoeurés
.	PUNCT	punct	écoeurés
La	DET	det	fonte
fonte	NOUN	nsubj	devait
devait	VERB	ROOT	devait
avoir	VERB	xcomp	devait
lieu	NOUN	obj	avoir
à	ADP	case	midi
midi	NOUN	obl:mod	avoir
précis	ADJ	amod	midi
;	PUNCT	punct	devait
la	DET	det	veille
veille	NOUN	obl:mod	chargé
,	PUNCT	punct	chargé
chaque	DET	det	four
four	NOUN	nsubj:pass	chargé
avait	AUX	aux:tense	chargé
été	AUX	aux:pass	chargé
chargé	VERB	ROOT	chargé
de	ADP	case	cent
cent	NUM	nummod	livres
quatorze	DET	det	livres
mille	NUM	amod	livres
livres	NOUN	obl:arg	chargé
de	ADP	case	métal
métal	ADJ	nmod	livres
en	ADP	case	barres
barres	NOUN	nmod	livres
,	PUNCT	punct	livres
disposées	VERB	acl	livres
par	ADP	case	piles
piles	ADJ	obl:agent	disposées
croisées	ADJ	amod	piles
,	PUNCT	punct	chargé
afin	ADV	mark	circuler
que	SCONJ	fixed	afin
l'	DET	det	air
air	NOUN	nsubj	circuler
chaud	PROPN	nmod	air
pût	PROPN	nmod	air
circuler	VERB	advcl	chargé
librement	VERB	xcomp	circuler
entre	ADP	case	elles
elles	PRON	obl:mod	librement
.	PUNCT	punct	chargé
Depuis	ADP	case	matin
le	DET	det	matin
matin	NOUN	obl:mod	vomissaient
,	PUNCT	punct	vomissaient
les	DET	det	douze
douze	NOUN	nsubj	vomissaient
cents	NOUN	amod	douze
cheminées	VERB	acl	douze
vomissaient	VERB	ROOT	vomissaient
dans	ADP	case	atmosphère
l'	DET	det	atmosphère
atmosphère	NOUN	obl:arg	vomissaient
leurs	DET	det	torrents
torrents	NOUN	obj	atmosphère
de	ADP	case	flammes
flammes	NOUN	nmod	torrents
,	PUNCT	punct	vomissaient
et	CCONJ	cc	agité
le	DET	det	sol
sol	NOUN	nsubj	agité
était	AUX	cop	agité
agité	NOUN	conj	vomissaient
de	ADP	case	sourdes
sourdes	NOUN	nmod	agité
trépidations	NOUN	conj	agité
.	PUNCT	punct	vomissaient
Autant	ADV	ROOT	Autant
de	ADP	case	livres
livres	NOUN	obl:arg	Autant
de	ADP	case	métal
métal	ADJ	nmod	livres
à	ADP	mark	fondre
fondre	VERB	acl	livres
,	PUNCT	punct	Autant
autant	ADV	advmod	Autant
de	ADP	case	livres
livres	NOUN	obl:arg	autant
de	ADP	case	houille
houille	NOUN	nmod	livres
à	ADP	mark	brûler
brûler	VERB	obl:arg	autant
.	PUNCT	punct	Autant
C'	PRON	nsubj	soixante-huit
étaient	AUX	cop	soixante-huit
donc	ADV	advmod	soixante-huit
soixante-huit	NOUN	ROOT	soixante-huit
mille	ADJ	dep	soixante-huit
tonnes	NOUN	dep	soixante-huit
de	ADP	case	charbon
charbon	ADJ	nmod	tonnes
,	PUNCT	punct	tonnes
qui	PRON	nsubj	projetaient
projetaient	VERB	acl:relcl	tonnes
devant	ADP	case	disque
le	DET	det	disque
disque	NOUN	obl:arg	projetaient
du	ADP	case	soleil
soleil	NOUN	nmod	disque
un	DET	det	épais
épais	NOUN	nsubj	rideau
rideau	NOUN	obl:arg	projetaient
de	ADP	case	fumée
fumée	NOUN	nmod	rideau
noire	ADJ	amod	fumée
.	PUNCT	punct	soixante-huit
La	DET	det	chaleur
chaleur	NOUN	nsubj	devint
devint	VERB	ROOT	devint
bientôt	ADV	advmod	insoutenable
insoutenable	ADJ	xcomp	devint
dans	ADP	case	cercle
ce	DET	det	cercle
cercle	NOUN	obl:mod	insoutenable
de	ADP	case	fours
fours	NOUN	nmod	cercle
dont	PRON	nmod	ronflements
les	DET	det	ronflements
ronflements	NOUN	nsubj	ressemblaient
ressemblaient	VERB	acl:relcl	cercle
au	ADP	case	roulement
roulement	NOUN	obl:arg	ressemblaient
du	ADP	case	tonnerre
tonnerre	NOUN	nmod	roulement
;	PUNCT	punct	devint
de	ADP	case	puissants
puissants	NOUN	nsubj	joignaient
ventilateurs	ADJ	amod	puissants
y	PRON	iobj	joignaient
joignaient	VERB	ROOT	joignaient
leurs	DET	det	continus
souffles	ADJ	amod	continus
continus	NOUN	obj	joignaient
et	CCONJ	cc	saturaient
saturaient	NOUN	conj	continus
d'	ADP	case	oxygène
oxygène	NOUN	obl:arg	saturaient
tous	ADJ	amod	foyers
ces	DET	det	foyers
foyers	NOUN	obj	saturaient
incandescents	ADJ	amod	foyers
.	PUNCT	punct	joignaient
L'	DET	det	opération
opération	NOUN	nsubj	demandait
,	PUNCT	punct	opération
pour	ADP	case	réussir
réussir	NOUN	obl:mod	demandait
,	PUNCT	punct	demandait
demandait	VERB	ROOT	demandait
à	ADP	mark	conduite
être	AUX	aux:pass	conduite
rapidement	ADV	advmod	conduite
conduite	VERB	xcomp	demandait
.	PUNCT	punct	demandait
Au	ADP	case	signal
signal	NOUN	nsubj	devait
donné	VERB	acl	signal
par	ADP	case	coup
un	DET	det	coup
coup	NOUN	obl:agent	donné
de	ADP	case	canon
canon	NOUN	nmod	coup
,	PUNCT	punct	coup
chaque	DET	det	four
four	NOUN	nsubj	devait
devait	VERB	ROOT	devait
livrer	VERB	xcomp	devait
passage	NOUN	obj	livrer
à	ADP	case	fonte
la	DET	det	fonte
fonte	NOUN	obl:mod	livrer
liquide	ADJ	amod	fonte
et	CCONJ	cc	vider
se	PRON	expl:comp	vider
vider	VERB	conj	devait
entièrement	ADV	advmod	vider
.	PUNCT	punct	devait
Ces	DET	det	dispositions
dispositions	NOUN	nsubj	attendirent
prises	VERB	acl	dispositions
,	PUNCT	punct	chefs
chefs	NOUN	conj	prises
et	CCONJ	cc	ouvriers
ouvriers	NOUN	conj	prises
attendirent	VERB	ROOT	attendirent
le	DET	det	moment
moment	NOUN	obj	attendirent
déterminé	ADJ	acl	moment
avec	ADP	case	impatience
une	DET	det	impatience
impatience	NOUN	obl:mod	déterminé
mêlée	VERB	amod	impatience
d'	ADP	case	certaine
une	DET	det	certaine
certaine	NOUN	obl:arg	attendirent
quantité	NOUN	nmod	certaine
d'	ADP	case	émotion
émotion	NOUN	nmod	quantité
.	PUNCT	punct	attendirent
Il	PRON	expl:subj	avait
n'	ADV	advmod	avait
y	PRON	expl:comp	avait
avait	VERB	ROOT	avait
plus	ADV	advmod	personne
personne	NOUN	obj	avait
dans	ADP	case	enceinte
l'	DET	det	enceinte
enceinte	NOUN	obl:arg	avait
,	PUNCT	punct	avait
et	CCONJ	cc	fondeur
chaque	DET	det	fondeur
contremaître	ADJ	amod	fondeur
fondeur	NOUN	nsubj	tenait
se	PRON	expl:comp	tenait
tenait	VERB	advcl	avait
à	ADP	case	poste
son	DET	det	poste
poste	NOUN	obl:arg	tenait
près	ADV	advmod	trous
des	DET	det	trous
trous	NOUN	obl:arg	tenait
de	ADP	case	coulée
coulée	NOUN	nmod	trous
.	PUNCT	punct	avait
Barbicane	PROPN	ROOT	Barbicane
et	CCONJ	cc	collègues
ses	DET	det	collègues
collègues	NOUN	conj	Barbicane
,	PUNCT	punct	Barbicane
installés	VERB	amod	Barbicane
sur	ADP	case	éminence
une	DET	det	éminence
éminence	NOUN	nmod	Barbicane
voisine	ADJ	ROOT	voisine
,	PUNCT	ROOT	,
assistaient	VERB	ROOT	assistaient
à	ADP	case	opération
l'	DET	det	opération
opération	NOUN	obl:arg	assistaient
.	PUNCT	punct	assistaient
Devant	ADP	case	eux
eux	PRON	nmod	pièce
,	PUNCT	punct	pièce
une	DET	det	pièce
pièce	NOUN	ROOT	pièce
de	ADP	case	canon
canon	NOUN	nmod	pièce
était	AUX	cop	là
là	ADV	advmod	pièce
,	PUNCT	punct	pièce
prête	ADJ	amod	pièce
à	ADP	mark	faire
faire	VERB	xcomp	prête
feu	NOUN	obj	faire
sur	ADP	case	signe
un	DET	det	signe
signe	NOUN	obl:arg	faire
de	ADP	case	ingénieur
l'	DET	det	ingénieur
ingénieur	NOUN	nmod	signe
.	PUNCT	punct	pièce
Quelques	DET	det	minutes
minutes	NOUN	nmod	midi
avant	ADP	case	midi
midi	NOUN	obl:mod	commencèrent
,	PUNCT	punct	commencèrent
les	DET	det	gouttelettes
premières	ADJ	amod	gouttelettes
gouttelettes	ADJ	nsubj	commencèrent
